Timestamp,Operation,Coin,Price,Momentum,Price Change %,Trading Pair
2024-12-09T01:00:46.301513,BUY,ADA,0.5139,True,5.653782894736848,ADA[USDT]
2024-12-09T01:00:46.316014,BUY,DASH,27.23,True,3.9312977099236686,DASH[USDT]
2024-12-09T01:00:46.325158,BUY,ADA,0.5141,True,5.6949013157894735,ADA[USDT]
2024-12-09T01:00:46.341071,BUY,DASH,27.2,True,3.816793893129771,DASH[USDT]
2024-12-09T01:00:46.354083,BUY,ADA,0.5146,True,5.7976973684210416,ADA[USDT]
2024-12-09T01:00:46.370557,BUY,DASH,27.23,True,3.9312977099236686,DASH[USDT]
2024-12-09T01:00:46.383385,BUY,ADA,0.5146,True,5.7976973684210416,ADA[USDT]
2024-12-09T01:00:46.396616,BUY,DASH,27.23,True,3.9312977099236686,DASH[USDT]
2024-12-09T01:00:46.407415,BUY,ADA,0.5148,True,5.838815789473692,ADA[USDT]
2024-12-09T01:00:46.424167,BUY,DASH,27.24,True,3.9694656488549587,DASH[USDT]
2024-12-09T01:00:46.437854,BUY,ADA,0.5148,True,5.838815789473692,ADA[USDT]
2024-12-09T01:00:46.455006,BUY,DASH,27.25,True,4.007633587786262,DASH[USDT]
2024-12-09T01:00:46.467825,BUY,ADA,0.5148,True,5.838815789473692,ADA[USDT]
2024-12-09T01:00:46.483964,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:46.491879,BUY,ADA,0.5148,True,5.838815789473692,ADA[USDT]
2024-12-09T01:00:46.508349,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:46.521482,BUY,ADA,0.5144,True,5.756578947368415,ADA[USDT]
2024-12-09T01:00:46.537665,BUY,DASH,27.15,True,3.62595419847328,DASH[USDT]
2024-12-09T01:00:46.550620,BUY,ADA,0.5113,True,5.119243421052627,ADA[USDT]
2024-12-09T01:00:46.566430,BUY,DASH,27.04,True,3.206106870229007,DASH[USDT]
2024-12-09T01:00:46.575219,BUY,ADA,0.5107,True,4.995888157894745,ADA[USDT]
2024-12-09T01:00:46.591206,BUY,DASH,27.06,True,3.282442748091601,DASH[USDT]
2024-12-09T01:00:46.604208,BUY,ADA,0.5103,True,4.913651315789469,ADA[USDT]
2024-12-09T01:00:46.620624,BUY,DASH,27.09,True,3.3969465648854986,DASH[USDT]
2024-12-09T01:00:46.633063,BUY,ADA,0.5091,True,4.666940789473683,ADA[USDT]
2024-12-09T01:00:46.648827,BUY,DASH,27.06,True,3.282442748091601,DASH[USDT]
2024-12-09T01:00:46.658038,BUY,ADA,0.5106,True,4.975328947368432,ADA[USDT]
2024-12-09T01:00:46.673998,BUY,DASH,27.11,True,3.473282442748092,DASH[USDT]
2024-12-09T01:00:46.687704,BUY,ADA,0.5104,True,4.934210526315782,ADA[USDT]
2024-12-09T01:00:46.703704,BUY,DASH,27.12,True,3.5114503816793956,DASH[USDT]
2024-12-09T01:00:46.714663,BUY,ADA,0.5103,True,4.913651315789469,ADA[USDT]
2024-12-09T01:00:46.729637,BUY,DASH,27.09,True,3.3969465648854986,DASH[USDT]
2024-12-09T01:00:46.740229,BUY,ADA,0.5087,True,4.58470394736843,ADA[USDT]
2024-12-09T01:00:46.756860,BUY,DASH,27.1,True,3.4351145038168025,DASH[USDT]
2024-12-09T01:00:46.769861,BUY,ADA,0.5089,True,4.625822368421057,ADA[USDT]
2024-12-09T01:00:46.786591,BUY,DASH,27.03,True,3.1679389312977166,DASH[USDT]
2024-12-09T01:00:46.798226,BUY,ADA,0.5079,True,4.420230263157899,ADA[USDT]
2024-12-09T01:00:46.816415,BUY,ETC,24.38,True,3.5683942225998293,ETC[USDT]
2024-12-09T01:00:46.824734,BUY,ADA,0.5074,True,4.317434210526308,ADA[USDT]
2024-12-09T01:00:46.840655,BUY,DASH,27.03,True,3.1679389312977166,DASH[USDT]
2024-12-09T01:00:46.853559,BUY,ADA,0.5087,True,4.58470394736843,ADA[USDT]
2024-12-09T01:00:46.870332,BUY,DASH,27.03,True,3.1679389312977166,DASH[USDT]
2024-12-09T01:00:46.883379,BUY,ADA,0.5085,True,4.54358552631578,ADA[USDT]
2024-12-09T01:00:46.899294,BUY,DASH,27.01,True,3.0916030534351235,DASH[USDT]
2024-12-09T01:00:46.907862,BUY,ADA,0.5074,True,4.317434210526308,ADA[USDT]
2024-12-09T01:00:46.923439,BUY,DASH,27.02,True,3.129770992366413,DASH[USDT]
2024-12-09T01:00:46.937011,BUY,ADA,0.5084,True,4.523026315789466,ADA[USDT]
2024-12-09T01:00:46.954835,BUY,EOS,0.698,True,3.101920236336766,EOS[USDT]
2024-12-09T01:00:46.968100,BUY,ADA,0.5085,True,4.54358552631578,ADA[USDT]
2024-12-09T01:00:46.984428,BUY,DASH,27.0,True,3.0534351145038197,DASH[USDT]
2024-12-09T01:00:46.995416,BUY,ADA,0.5082,True,4.481907894736839,ADA[USDT]
2024-12-09T01:00:47.008830,BUY,DASH,27.02,True,3.129770992366413,DASH[USDT]
2024-12-09T01:00:47.021671,BUY,ADA,0.509,True,4.64638157894737,ADA[USDT]
2024-12-09T01:00:47.037960,BUY,DASH,27.1,True,3.4351145038168025,DASH[USDT]
2024-12-09T01:00:47.051104,BUY,ADA,0.5099,True,4.831414473684214,ADA[USDT]
2024-12-09T01:00:47.067683,BUY,DASH,27.09,True,3.3969465648854986,DASH[USDT]
2024-12-09T01:00:47.077010,BUY,ADA,0.5111,True,5.078125,ADA[USDT]
2024-12-09T01:00:47.093415,BUY,DASH,27.1,True,3.4351145038168025,DASH[USDT]
2024-12-09T01:00:47.106598,BUY,ADA,0.5113,True,5.119243421052627,ADA[USDT]
2024-12-09T01:00:47.123327,BUY,DASH,27.1,True,3.4351145038168025,DASH[USDT]
2024-12-09T01:00:47.136298,BUY,ADA,0.5123,True,5.324835526315786,ADA[USDT]
2024-12-09T01:00:47.152812,BUY,DASH,27.1,True,3.4351145038168025,DASH[USDT]
2024-12-09T01:00:47.165539,BUY,ADA,0.5116,True,5.18092105263159,ADA[USDT]
2024-12-09T01:00:47.182944,BUY,DASH,27.06,True,3.282442748091601,DASH[USDT]
2024-12-09T01:00:47.191309,BUY,ADA,0.5106,True,4.975328947368432,ADA[USDT]
2024-12-09T01:00:47.206828,BUY,DASH,27.09,True,3.3969465648854986,DASH[USDT]
2024-12-09T01:00:47.227217,BUY,ADA,0.5108,True,5.016447368421059,ADA[USDT]
2024-12-09T01:00:47.242287,BUY,DASH,27.08,True,3.3587786259541943,DASH[USDT]
2024-12-09T01:00:47.254911,BUY,ADA,0.5101,True,4.872532894736842,ADA[USDT]
2024-12-09T01:00:47.270979,BUY,DASH,27.09,True,3.3969465648854986,DASH[USDT]
2024-12-09T01:00:47.280912,BUY,ADA,0.511,True,5.057565789473687,ADA[USDT]
2024-12-09T01:00:47.300949,BUY,DASH,27.08,True,3.3587786259541943,DASH[USDT]
2024-12-09T01:00:47.314541,BUY,ADA,0.5111,True,5.078125,ADA[USDT]
2024-12-09T01:00:47.332776,BUY,DASH,27.08,True,3.3587786259541943,DASH[USDT]
2024-12-09T01:00:47.341417,BUY,ADA,0.5114,True,5.139802631578941,ADA[USDT]
2024-12-09T01:00:47.357630,BUY,DASH,27.07,True,3.3206106870229046,DASH[USDT]
2024-12-09T01:00:47.370334,BUY,ADA,0.5118,True,5.222039473684218,ADA[USDT]
2024-12-09T01:00:47.386579,BUY,DASH,27.13,True,3.549618320610686,DASH[USDT]
2024-12-09T01:00:47.400117,BUY,ADA,0.5118,True,5.222039473684218,ADA[USDT]
2024-12-09T01:00:47.416805,BUY,DASH,27.09,True,3.3969465648854986,DASH[USDT]
2024-12-09T01:00:47.425512,BUY,ADA,0.512,True,5.263157894736844,ADA[USDT]
2024-12-09T01:00:47.441475,BUY,DASH,27.1,True,3.4351145038168025,DASH[USDT]
2024-12-09T01:00:47.454769,BUY,ADA,0.5123,True,5.324835526315786,ADA[USDT]
2024-12-09T01:00:47.471183,BUY,DASH,27.07,True,3.3206106870229046,DASH[USDT]
2024-12-09T01:00:47.484156,BUY,ADA,0.5127,True,5.407072368421062,ADA[USDT]
2024-12-09T01:00:47.517520,BUY,DASH,27.1,True,3.4351145038168025,DASH[USDT]
2024-12-09T01:00:47.539328,BUY,ADA,0.5122,True,5.304276315789472,ADA[USDT]
2024-12-09T01:00:47.569117,BUY,DASH,27.1,True,3.4351145038168025,DASH[USDT]
2024-12-09T01:00:47.588304,BUY,ADA,0.5109,True,5.037006578947373,ADA[USDT]
2024-12-09T01:00:47.614509,BUY,DASH,27.09,True,3.3969465648854986,DASH[USDT]
2024-12-09T01:00:47.633090,BUY,ADA,0.511,True,5.057565789473687,ADA[USDT]
2024-12-09T01:00:47.665883,BUY,DASH,27.05,True,3.2442748091603106,DASH[USDT]
2024-12-09T01:00:47.688162,BUY,ADA,0.5117,True,5.201480263157904,ADA[USDT]
2024-12-09T01:00:47.720794,BUY,DASH,27.09,True,3.3969465648854986,DASH[USDT]
2024-12-09T01:00:47.740859,BUY,ADA,0.5123,True,5.324835526315786,ADA[USDT]
2024-12-09T01:00:47.775982,BUY,DASH,27.1,True,3.4351145038168025,DASH[USDT]
2024-12-09T01:00:47.789643,BUY,ADA,0.5114,True,5.139802631578941,ADA[USDT]
2024-12-09T01:00:47.817813,BUY,DASH,27.05,True,3.2442748091603106,DASH[USDT]
2024-12-09T01:00:47.843570,BUY,ADA,0.5114,True,5.139802631578941,ADA[USDT]
2024-12-09T01:00:47.864184,BUY,DASH,27.04,True,3.206106870229007,DASH[USDT]
2024-12-09T01:00:47.872575,BUY,ADA,0.5107,True,4.995888157894745,ADA[USDT]
2024-12-09T01:00:47.889457,BUY,DASH,27.07,True,3.3206106870229046,DASH[USDT]
2024-12-09T01:00:47.902878,BUY,ADA,0.511,True,5.057565789473687,ADA[USDT]
2024-12-09T01:00:47.918986,BUY,DASH,27.1,True,3.4351145038168025,DASH[USDT]
2024-12-09T01:00:47.932426,BUY,ADA,0.5107,True,4.995888157894745,ADA[USDT]
2024-12-09T01:00:47.949840,BUY,DASH,27.1,True,3.4351145038168025,DASH[USDT]
2024-12-09T01:00:47.959113,BUY,ADA,0.5107,True,4.995888157894745,ADA[USDT]
2024-12-09T01:00:47.974215,BUY,DASH,27.09,True,3.3969465648854986,DASH[USDT]
2024-12-09T01:00:47.987343,BUY,ADA,0.5115,True,5.160361842105255,ADA[USDT]
2024-12-09T01:00:48.004714,BUY,DASH,27.14,True,3.5877862595419896,DASH[USDT]
2024-12-09T01:00:48.018094,BUY,ADA,0.5119,True,5.242598684210531,ADA[USDT]
2024-12-09T01:00:48.034957,BUY,DASH,27.18,True,3.740458015267177,DASH[USDT]
2024-12-09T01:00:48.047705,BUY,ADA,0.5123,True,5.324835526315786,ADA[USDT]
2024-12-09T01:00:48.062409,BUY,DASH,27.19,True,3.7786259541984806,DASH[USDT]
2024-12-09T01:00:48.071252,BUY,ADA,0.513,True,5.468750000000003,ADA[USDT]
2024-12-09T01:00:48.087489,BUY,DASH,27.22,True,3.893129770992365,DASH[USDT]
2024-12-09T01:00:48.101262,BUY,ADA,0.5121,True,5.283717105263158,ADA[USDT]
2024-12-09T01:00:48.117215,BUY,DASH,27.19,True,3.7786259541984806,DASH[USDT]
2024-12-09T01:00:48.128370,BUY,ADA,0.5114,True,5.139802631578941,ADA[USDT]
2024-12-09T01:00:48.143701,BUY,DASH,27.22,True,3.893129770992365,DASH[USDT]
2024-12-09T01:00:48.154813,BUY,ADA,0.5128,True,5.427631578947375,ADA[USDT]
2024-12-09T01:00:48.170733,BUY,DASH,27.27,True,4.083969465648856,DASH[USDT]
2024-12-09T01:00:48.183989,BUY,ADA,0.5139,True,5.653782894736848,ADA[USDT]
2024-12-09T01:00:48.200915,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:48.213141,BUY,ADA,0.515,True,5.879934210526319,ADA[USDT]
2024-12-09T01:00:48.230647,BUY,DASH,27.27,True,4.083969465648856,DASH[USDT]
2024-12-09T01:00:48.239858,BUY,ADA,0.5144,True,5.756578947368415,ADA[USDT]
2024-12-09T01:00:48.255386,BUY,DASH,27.22,True,3.893129770992365,DASH[USDT]
2024-12-09T01:00:48.268029,BUY,ADA,0.5135,True,5.57154605263157,ADA[USDT]
2024-12-09T01:00:48.285037,BUY,DASH,27.22,True,3.893129770992365,DASH[USDT]
2024-12-09T01:00:48.298690,BUY,ADA,0.5131,True,5.489309210526317,ADA[USDT]
2024-12-09T01:00:48.314545,BUY,DASH,27.26,True,4.045801526717566,DASH[USDT]
2024-12-09T01:00:48.322764,BUY,ADA,0.5129,True,5.448190789473689,ADA[USDT]
2024-12-09T01:00:48.338970,BUY,DASH,27.23,True,3.9312977099236686,DASH[USDT]
2024-12-09T01:00:48.351952,BUY,ADA,0.5143,True,5.736019736842101,ADA[USDT]
2024-12-09T01:00:48.367720,BUY,DASH,27.26,True,4.045801526717566,DASH[USDT]
2024-12-09T01:00:48.380038,BUY,ADA,0.5147,True,5.818256578947379,ADA[USDT]
2024-12-09T01:00:48.395171,BUY,DASH,27.29,True,4.16030534351145,DASH[USDT]
2024-12-09T01:00:48.405026,BUY,ADA,0.5151,True,5.900493421052632,ADA[USDT]
2024-12-09T01:00:48.421537,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:48.435107,BUY,ADA,0.5141,True,5.6949013157894735,ADA[USDT]
2024-12-09T01:00:48.450922,BUY,DASH,27.24,True,3.9694656488549587,DASH[USDT]
2024-12-09T01:00:48.463668,BUY,ADA,0.5144,True,5.756578947368415,ADA[USDT]
2024-12-09T01:00:48.477458,BUY,DASH,27.26,True,4.045801526717566,DASH[USDT]
2024-12-09T01:00:48.488025,BUY,ADA,0.5147,True,5.818256578947379,ADA[USDT]
2024-12-09T01:00:48.503176,BUY,DASH,27.28,True,4.12213740458016,DASH[USDT]
2024-12-09T01:00:48.515814,BUY,ADA,0.5157,True,6.023848684210536,ADA[USDT]
2024-12-09T01:00:48.530853,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:48.539684,BUY,ADA,0.5164,True,6.167763157894731,ADA[USDT]
2024-12-09T01:00:48.555582,BUY,DASH,27.32,True,4.274809160305348,DASH[USDT]
2024-12-09T01:00:48.568675,BUY,ADA,0.5173,True,6.352796052631575,ADA[USDT]
2024-12-09T01:00:48.583716,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:48.595710,BUY,ADA,0.517,True,6.291118421052635,ADA[USDT]
2024-12-09T01:00:48.605570,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:48.619379,BUY,ADA,0.5165,True,6.188322368421044,ADA[USDT]
2024-12-09T01:00:48.634549,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:48.648054,BUY,ADA,0.5163,True,6.147203947368418,ADA[USDT]
2024-12-09T01:00:48.662145,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:48.671580,BUY,ADA,0.5157,True,6.023848684210536,ADA[USDT]
2024-12-09T01:00:48.686685,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:48.700329,BUY,ADA,0.5175,True,6.393914473684202,ADA[USDT]
2024-12-09T01:00:48.715070,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:48.724044,BUY,ADA,0.518,True,6.496710526315792,ADA[USDT]
2024-12-09T01:00:48.738684,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:48.752686,BUY,ADA,0.518,True,6.496710526315792,ADA[USDT]
2024-12-09T01:00:48.767099,BUY,BAT,0.2217,True,3.260363297624595,BAT[USDT]
2024-12-09T01:00:48.787783,BUY,ADA,0.5179,True,6.47615131578948,ADA[USDT]
2024-12-09T01:00:48.803077,BUY,BAT,0.2218,True,3.3069399161620843,BAT[USDT]
2024-12-09T01:00:48.816347,BUY,ADA,0.5196,True,6.825657894736832,ADA[USDT]
2024-12-09T01:00:48.829579,BUY,ATOM,9.251,True,3.0866948963672747,ATOM[USDT]
2024-12-09T01:00:48.837392,BUY,ADA,0.5192,True,6.743421052631578,ADA[USDT]
2024-12-09T01:00:48.851263,BUY,ATOM,9.25,True,3.0755515934923086,ATOM[USDT]
2024-12-09T01:00:48.864321,BUY,ADA,0.5196,True,6.825657894736832,ADA[USDT]
2024-12-09T01:00:48.875185,BUY,ATOM,9.257,True,3.15355471361711,ATOM[USDT]
2024-12-09T01:00:48.886938,BUY,ADA,0.5192,True,6.743421052631578,ADA[USDT]
2024-12-09T01:00:48.901882,BUY,BAT,0.2218,True,3.3069399161620843,BAT[USDT]
2024-12-09T01:00:48.916420,BUY,ADA,0.5193,True,6.763980263157891,ADA[USDT]
2024-12-09T01:00:48.934517,BUY,BAT,0.2217,True,3.260363297624595,BAT[USDT]
2024-12-09T01:00:48.947248,BUY,ADA,0.5178,True,6.455592105263166,ADA[USDT]
2024-12-09T01:00:48.960280,BUY,BAT,0.2217,True,3.260363297624595,BAT[USDT]
2024-12-09T01:00:48.971036,BUY,ADA,0.5182,True,6.5378289473684195,ADA[USDT]
2024-12-09T01:00:48.985823,BUY,BAT,0.2216,True,3.213786679087093,BAT[USDT]
2024-12-09T01:00:48.998759,BUY,ADA,0.5183,True,6.558388157894733,ADA[USDT]
2024-12-09T01:00:49.013426,BUY,BAT,0.2217,True,3.260363297624595,BAT[USDT]
2024-12-09T01:00:49.022053,BUY,ADA,0.5178,True,6.455592105263166,ADA[USDT]
2024-12-09T01:00:49.036841,BUY,BAT,0.2215,True,3.1672100605496043,BAT[USDT]
2024-12-09T01:00:49.049486,BUY,ADA,0.5171,True,6.311677631578948,ADA[USDT]
2024-12-09T01:00:49.063720,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:49.072042,BUY,ADA,0.5172,True,6.332236842105261,ADA[USDT]
2024-12-09T01:00:49.086242,BUY,BAT,0.2216,True,3.213786679087093,BAT[USDT]
2024-12-09T01:00:49.099687,BUY,ADA,0.517,True,6.291118421052635,ADA[USDT]
2024-12-09T01:00:49.114530,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:49.123174,BUY,ADA,0.5159,True,6.064967105263163,ADA[USDT]
2024-12-09T01:00:49.137266,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:49.150060,BUY,ADA,0.5167,True,6.229440789473694,ADA[USDT]
2024-12-09T01:00:49.165050,BUY,BAT,0.2215,True,3.1672100605496043,BAT[USDT]
2024-12-09T01:00:49.176400,BUY,ADA,0.5172,True,6.332236842105261,ADA[USDT]
2024-12-09T01:00:49.188834,BUY,BAT,0.2218,True,3.3069399161620843,BAT[USDT]
2024-12-09T01:00:49.202032,BUY,ADA,0.5164,True,6.167763157894731,ADA[USDT]
2024-12-09T01:00:49.216284,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:49.228042,BUY,ADA,0.5167,True,6.229440789473694,ADA[USDT]
2024-12-09T01:00:49.239101,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:49.251499,BUY,ADA,0.5178,True,6.455592105263166,ADA[USDT]
2024-12-09T01:00:49.265720,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:49.276761,BUY,ADA,0.5172,True,6.332236842105261,ADA[USDT]
2024-12-09T01:00:49.289369,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:49.302038,BUY,ADA,0.5168,True,6.250000000000008,ADA[USDT]
2024-12-09T01:00:49.316776,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:49.330130,BUY,ADA,0.5169,True,6.270559210526322,ADA[USDT]
2024-12-09T01:00:49.343562,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:49.354523,BUY,ADA,0.5163,True,6.147203947368418,ADA[USDT]
2024-12-09T01:00:49.371295,BUY,DASH,27.33,True,4.312977099236638,DASH[USDT]
2024-12-09T01:00:49.383650,BUY,ADA,0.516,True,6.085526315789477,ADA[USDT]
2024-12-09T01:00:49.398736,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:49.408940,BUY,ADA,0.5162,True,6.1266447368421035,ADA[USDT]
2024-12-09T01:00:49.422239,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:49.434928,BUY,ADA,0.5167,True,6.229440789473694,ADA[USDT]
2024-12-09T01:00:49.450023,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:49.462736,BUY,ADA,0.5172,True,6.332236842105261,ADA[USDT]
2024-12-09T01:00:49.475820,BUY,BAT,0.2215,True,3.1672100605496043,BAT[USDT]
2024-12-09T01:00:49.486588,BUY,ADA,0.517,True,6.291118421052635,ADA[USDT]
2024-12-09T01:00:49.501576,BUY,BAT,0.2215,True,3.1672100605496043,BAT[USDT]
2024-12-09T01:00:49.515431,BUY,ADA,0.5164,True,6.167763157894731,ADA[USDT]
2024-12-09T01:00:49.530164,BUY,BAT,0.2214,True,3.120633442012115,BAT[USDT]
2024-12-09T01:00:49.538932,BUY,ADA,0.5163,True,6.147203947368418,ADA[USDT]
2024-12-09T01:00:49.554038,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:49.567569,BUY,ADA,0.5162,True,6.1266447368421035,ADA[USDT]
2024-12-09T01:00:49.584223,BUY,DASH,27.38,True,4.5038167938931295,DASH[USDT]
2024-12-09T01:00:49.599891,BUY,ADA,0.5161,True,6.10608552631579,ADA[USDT]
2024-12-09T01:00:49.616404,BUY,DASH,27.38,True,4.5038167938931295,DASH[USDT]
2024-12-09T01:00:49.629720,BUY,ADA,0.5161,True,6.10608552631579,ADA[USDT]
2024-12-09T01:00:49.643481,BUY,DASH,27.37,True,4.465648854961839,DASH[USDT]
2024-12-09T01:00:49.653987,BUY,ADA,0.5162,True,6.1266447368421035,ADA[USDT]
2024-12-09T01:00:49.670503,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:49.683699,BUY,ADA,0.5167,True,6.229440789473694,ADA[USDT]
2024-12-09T01:00:49.700094,BUY,DASH,27.38,True,4.5038167938931295,DASH[USDT]
2024-12-09T01:00:49.713288,BUY,ADA,0.5163,True,6.147203947368418,ADA[USDT]
2024-12-09T01:00:49.729091,BUY,DASH,27.37,True,4.465648854961839,DASH[USDT]
2024-12-09T01:00:49.737890,BUY,ADA,0.5167,True,6.229440789473694,ADA[USDT]
2024-12-09T01:00:49.753191,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:49.766675,BUY,ADA,0.5163,True,6.147203947368418,ADA[USDT]
2024-12-09T01:00:49.782001,BUY,BAT,0.2215,True,3.1672100605496043,BAT[USDT]
2024-12-09T01:00:49.792896,BUY,ADA,0.5167,True,6.229440789473694,ADA[USDT]
2024-12-09T01:00:49.805184,BUY,BAT,0.2216,True,3.213786679087093,BAT[USDT]
2024-12-09T01:00:49.818066,BUY,ADA,0.5169,True,6.270559210526322,ADA[USDT]
2024-12-09T01:00:49.833065,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:49.845457,BUY,ADA,0.5163,True,6.147203947368418,ADA[USDT]
2024-12-09T01:00:49.859310,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:49.869982,BUY,ADA,0.5157,True,6.023848684210536,ADA[USDT]
2024-12-09T01:00:49.884350,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:49.898380,BUY,ADA,0.516,True,6.085526315789477,ADA[USDT]
2024-12-09T01:00:49.913784,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:49.921765,BUY,ADA,0.5155,True,5.982730263157887,ADA[USDT]
2024-12-09T01:00:49.937214,BUY,DASH,27.38,True,4.5038167938931295,DASH[USDT]
2024-12-09T01:00:49.950363,BUY,ADA,0.5156,True,6.0032894736842,ADA[USDT]
2024-12-09T01:00:49.967106,BUY,DASH,27.39,True,4.5419847328244325,DASH[USDT]
2024-12-09T01:00:49.980026,BUY,ADA,0.5155,True,5.982730263157887,ADA[USDT]
2024-12-09T01:00:49.992521,BUY,BAT,0.2212,True,3.0274802049371243,BAT[USDT]
2024-12-09T01:00:50.002628,BUY,ADA,0.5162,True,6.1266447368421035,ADA[USDT]
2024-12-09T01:00:50.020478,BUY,DASH,27.38,True,4.5038167938931295,DASH[USDT]
2024-12-09T01:00:50.033951,BUY,ADA,0.516,True,6.085526315789477,ADA[USDT]
2024-12-09T01:00:50.050946,BUY,DASH,27.36,True,4.427480916030535,DASH[USDT]
2024-12-09T01:00:50.063771,BUY,ADA,0.5163,True,6.147203947368418,ADA[USDT]
2024-12-09T01:00:50.077801,BUY,BAT,0.2213,True,3.074056823474613,BAT[USDT]
2024-12-09T01:00:50.087201,BUY,ADA,0.5164,True,6.167763157894731,ADA[USDT]
2024-12-09T01:00:50.102940,BUY,DASH,27.35,True,4.3893129770992445,DASH[USDT]
2024-12-09T01:00:50.133995,BUY,ADA,0.5155,True,5.982730263157887,ADA[USDT]
2024-12-09T01:00:50.163283,BUY,DASH,27.24,True,3.9694656488549587,DASH[USDT]
2024-12-09T01:00:50.201768,BUY,ADA,0.5144,True,5.756578947368415,ADA[USDT]
2024-12-09T01:00:50.268741,BUY,DASH,27.21,True,3.8549618320610746,DASH[USDT]
2024-12-09T01:00:50.310813,BUY,ADA,0.5138,True,5.633223684210534,ADA[USDT]
2024-12-09T01:00:50.369304,BUY,DASH,27.2,True,3.816793893129771,DASH[USDT]
2024-12-09T01:00:50.387382,BUY,ADA,0.5129,True,5.448190789473689,ADA[USDT]
2024-12-09T01:00:50.434891,BUY,DASH,27.2,True,3.816793893129771,DASH[USDT]
2024-12-09T01:00:50.450570,BUY,ADA,0.514,True,5.674342105263161,ADA[USDT]
2024-12-09T01:00:50.469214,BUY,DASH,27.2,True,3.816793893129771,DASH[USDT]
2024-12-09T01:00:50.481695,BUY,ADA,0.5145,True,5.777138157894728,ADA[USDT]
2024-12-09T01:00:50.497506,BUY,DASH,27.21,True,3.8549618320610746,DASH[USDT]
2024-12-09T01:00:50.507027,BUY,ADA,0.5144,True,5.756578947368415,ADA[USDT]
2024-12-09T01:00:50.522032,BUY,DASH,27.2,True,3.816793893129771,DASH[USDT]
2024-12-09T01:00:50.535065,BUY,ADA,0.5141,True,5.6949013157894735,ADA[USDT]
2024-12-09T01:00:50.551534,BUY,DASH,27.21,True,3.8549618320610746,DASH[USDT]
2024-12-09T01:00:50.564389,BUY,ADA,0.5141,True,5.6949013157894735,ADA[USDT]
2024-12-09T01:00:50.578500,BUY,DASH,27.2,True,3.816793893129771,DASH[USDT]
2024-12-09T01:00:50.588134,BUY,ADA,0.5134,True,5.550986842105257,ADA[USDT]
2024-12-09T01:00:50.605193,BUY,DASH,27.18,True,3.740458015267177,DASH[USDT]
2024-12-09T01:00:50.617357,BUY,ADA,0.5137,True,5.61266447368422,ADA[USDT]
2024-12-09T01:00:50.634083,BUY,DASH,27.19,True,3.7786259541984806,DASH[USDT]
2024-12-09T01:00:50.647391,BUY,ADA,0.5135,True,5.57154605263157,ADA[USDT]
2024-12-09T01:00:50.663950,BUY,DASH,27.2,True,3.816793893129771,DASH[USDT]
2024-12-09T01:00:50.673784,BUY,ADA,0.5135,True,5.57154605263157,ADA[USDT]
